customer_id,first_name,last_name,gender,age,signup_date,loyalty_program,email,city,state,country
57a35f2e-f825-4e0c-b69c-ba3e80abf165,Jennifer,Nguyen,Male,30,2022-01-17,True,figueroasherry@hotmail.com,South Ronaldshire,Massachusetts,USA
eb21c227-aa18-4783-a032-4b0e58ad391e,Debra,Reed,Other,31,2025-04-14,True,sdickerson@yahoo.com,Leahburgh,North Carolina,USA
d470ff0c-505c-4a0a-bd43-a8b683c07e7e,Russell,Johnson,Female,19,2025-04-15,False,melindaanderson@ochoa.com,Gregoryview,Oregon,USA
1967f3a1-f121-4251-96dd-6570359c6b77,Drew,Cooper,Male,68,2025-04-21,True,pgarcia@long.com,Raystad,Michigan,USA
dfbcbe9b-233b-4c2a-9b9e-33f013f318cc,Rhonda,Howell,Male,29,2024-05-27,True,sclark@flores-smith.com,Benjaminfurt,Delaware,USA
ab56012f-b49d-4056-8193-354c180ef0bc,Mary,Jones,Male,29,2020-08-24,False,charlessean@juarez.com,New Donnaport,Alabama,USA
6ddf06d4-0e3d-4a8c-b9d1-fac5ba5a3f8e,Charles,Fleming,Male,51,2023-10-04,True,kevin29@gmail.com,Williamfort,Texas,USA
9e1328f4-90b2-4bdf-a514-6bbd3c53f249,Eric,Smith,Female,24,2021-07-01,False,bconner@perez.com,South Robertland,California,USA
86ddcb9e-ddca-4a5b-b27d-6e68f09ce65e,Jacqueline,Tucker,Male,22,2023-03-19,True,jenniferscott@brown.biz,Micheleland,Wyoming,USA
58097819-0670-4034-becf-dbe36a8ec18c,Tammy,Walker,Female,21,2020-12-27,True,timothy72@hotmail.com,Albertberg,Missouri,USA
312c1985-ae51-45ca-950c-ca3c966beefc,Justin,Powell,Male,18,2022-12-07,True,badams@gmail.com,Cobbburgh,Maine,USA
471f513f-c3d3-466f-887e-ff0c0ba491d4,Robert,Walters,Other,66,2024-07-17,True,angela39@yahoo.com,Garzaberg,Alaska,USA
b05e957c-4fdd-4b64-9ad3-60322439d8ef,Elizabeth,Kramer,Female,27,2023-08-06,False,hollythomas@yahoo.com,Port Tracey,Florida,USA
7aa8feb8-20bb-4592-b300-6c7c4bbe8ac0,Natalie,Williams,Male,42,2022-02-17,True,samanthapetty@rogers.org,Gilesville,Montana,USA
a409faf8-d113-463c-b2a8-3739474e1901,Gregory,Smith,Male,69,2024-10-19,True,michaelsawyer@gibbs.biz,Lake Nicholaston,Arizona,USA
fa8a413a-4dc5-4405-b860-54b2181ff268,Madison,Williams,Male,24,2022-06-10,True,joycehughes@russo-williams.com,Jessicatown,Kentucky,USA
713346a0-31a3-4b01-ba54-e0810ad8c47f,Felicia,Brown,Male,62,2022-11-03,True,larrystephens@yahoo.com,East Catherine,Illinois,USA
002e1bb2-1bb7-443d-8a0a-42c27121d35c,Kathleen,Johnson,Male,26,2021-12-29,False,debrawalters@lucas-williams.biz,East Gregory,Alaska,USA
dab77a6c-70c9-4aca-8edd-faa677adee15,Steven,Higgins,Male,32,2025-05-04,True,qwinters@yahoo.com,West Jennifer,Utah,USA
dbf8d329-71bb-4a7b-8466-86344a87e3e5,Gary,Martinez,Male,21,2025-06-08,True,erin48@yahoo.com,South Jason,Arkansas,USA
a604b271-53ba-4bd8-baa5-5ed7f91ba1d7,Robin,Shepherd,Male,56,2024-08-18,False,brianataylor@gmail.com,Nicoleville,Missouri,USA
30fe3505-4d8c-4272-9942-fb27a4c3eaf6,Kristine,Sexton,Male,55,2021-10-25,True,paulpamela@love.info,East Nicholasport,Louisiana,USA
dddd43a6-8aea-4d99-a40f-c3d993a454b4,Jeremiah,Collins,Male,27,2020-08-09,False,emilymartin@long.net,Armstrongstad,New Hampshire,USA
cea1c841-d66c-428e-93c2-17b4a24c26ab,Matthew,Patel,Male,31,2025-01-10,True,dawnochoa@gmail.com,Patrickhaven,Vermont,USA
a8fe1a13-af00-4131-9392-7ef8addbd830,Angela,Hernandez,Male,38,2023-11-27,True,jturner@carroll.com,Obrienview,Idaho,USA
e35ea711-8f09-46ce-944e-226907d28634,Stephen,Jordan,Female,40,2024-06-02,True,tlawson@thomas.net,Port Christinaberg,California,USA
b652abee-25bb-4787-acc2-2984433e69e6,Debra,Smith,Male,22,2021-10-21,False,tina57@smith.biz,Davidside,Rhode Island,USA
404b9964-a5af-492b-94d2-e9b9f85445a7,Emily,Hayes,Male,27,2022-09-05,False,jamiesmith@vaughn-hunt.com,Garrisonview,Alaska,USA
b8757242-24ea-4df6-a30c-564c24c3dbb6,Steven,Morgan,Male,21,2020-07-20,True,william38@yahoo.com,Markland,California,USA
8a4a50fc-cc70-4d2d-a82f-75b43186ee3f,Suzanne,Long,Male,41,2024-09-06,True,laurawarner@pope.org,Kellyberg,Florida,USA
b83b905b-d589-4972-99fd-25e8cf2d0856,David,Morgan,Male,26,2022-06-02,True,moorejimmy@greene.org,New Seanview,Wisconsin,USA
70fe0db7-e285-4630-b461-4c2c3b9b89a8,Wayne,Ryan,Male,27,2025-03-01,True,troy55@gmail.com,West Johnshire,Missouri,USA
5ad3f802-4475-408c-af5b-4d9f76781b51,Stephanie,Hayes,Male,37,2024-06-23,True,anna16@jarvis.com,Hartmouth,Connecticut,USA
212beb4f-0d84-4afa-9144-8102cd9ba8f5,Joshua,Bullock,Female,32,2020-07-24,False,ylee@simmons.com,East Tammy,Connecticut,USA
c86390a4-3d7b-4e69-9a10-e12368c1389a,Monica,Brown,Other,39,2025-02-20,True,catherine13@bradley.com,North Cathyside,Delaware,USA
c219019e-0341-4da7-9240-94c2b2b2850a,Alex,Ramos,Female,27,2023-11-15,True,bmann@yahoo.com,South Angelaton,North Dakota,USA
af59e346-fd82-4d50-ae3f-c3089d0da2d6,Dawn,Hernandez,Male,29,2022-06-21,True,olewis@jones.com,Smithview,New Hampshire,USA
67a1070d-598d-488e-8f7b-294a211387bd,Roger,Watson,Male,41,2025-02-21,True,krauseangela@yahoo.com,North Frankton,Indiana,USA
bf33d6eb-92b7-4239-b0cd-8444314c2e11,Cindy,Knight,Female,38,2023-10-19,True,meganwaters@davis.biz,Lake Alyssa,Colorado,USA
2c989974-3ad3-4d68-b901-59feff672d2b,Anthony,Davis,Male,23,2022-09-05,True,melissa61@gmail.com,Lake Vanessamouth,Texas,USA
c17ee814-4517-4722-9be1-0e967678e320,Samantha,Perry,Male,41,2021-07-22,False,alexisnicholson@yahoo.com,Lake Courtney,West Virginia,USA
27debd9d-52a7-4561-bdde-cabc51cfba0d,Nicole,Bowen,Male,20,2023-11-18,True,wrodriguez@zuniga.info,South Melanie,Tennessee,USA
e9b73cbf-5c0e-4c42-8f71-f394f2c10eb2,Alan,King,Male,61,2021-11-06,True,ana25@berry-tate.com,Hansonport,North Dakota,USA
ae0ebd01-2848-42f5-ace9-e3414ea0ea3e,Robert,Morrison,Female,24,2023-09-21,True,odeleon@carpenter.com,Lake Crystal,Minnesota,USA
21d0a0a4-5017-4615-8c86-1952e2350090,Tamara,Cannon,Male,62,2022-02-19,False,rebeccataylor@yahoo.com,Port Evan,Maryland,USA
f1b4015b-fb91-4aa6-a374-8ec6e07413cf,Antonio,Harris,Female,37,2023-04-04,False,benjamin40@gmail.com,Dannymouth,Oklahoma,USA
ef935dd9-91a4-413c-ae1f-2b6118ea250b,Veronica,Ware,Male,20,2022-01-12,True,schneiderryan@yahoo.com,New Anthony,Arizona,USA
f4675697-e1a6-4524-9367-00dee0a6784d,Amy,Horn,Male,28,2023-02-10,False,bradleythomas@hotmail.com,Kramerside,New Hampshire,USA
8ce0e00e-653c-4280-a6e5-af4db39703ae,Katie,Wagner,Male,58,2024-02-22,True,kennethlong@yahoo.com,New Roberthaven,West Virginia,USA
6274ba4c-04ef-421d-8ce1-0bf7d5535e6a,Kenneth,Williams,Male,30,2022-07-13,True,melindashaffer@diaz.com,East Jason,North Dakota,USA
70ed8f20-d354-4035-87b0-487158802b7a,Gerald,Townsend,Other,58,2021-07-04,True,kimberlyherrera@yahoo.com,Jakefurt,Georgia,USA
688e603d-c456-4331-b143-28de62d2c207,Adam,Rice,Female,33,2022-06-15,True,scott03@hotmail.com,Hectorstad,Texas,USA
8c529683-a1c6-4f61-a726-5e5e8c53b856,Savannah,Davis,Female,52,2023-04-13,True,hlawrence@gmail.com,Nunezside,Ohio,USA
633118fa-9dfb-443b-a0a1-20594f0a1a52,Wyatt,Robbins,Female,48,2021-09-27,False,gcarey@oneal-hicks.com,West Nancychester,Vermont,USA
3cc0ad1e-8112-4d75-b4e8-dd1a9e4f0d24,Courtney,Martinez,Male,26,2023-09-23,False,tanya25@lee-gonzales.com,Stephaniestad,Oklahoma,USA
21d72b72-2dd2-427f-861a-f02160564034,Leon,Cunningham,Female,27,2024-05-21,True,karahall@hotmail.com,Howardside,Connecticut,USA
0a3c4ab1-c00e-4cda-bab9-d3ee83b8b2fc,Nancy,Jones,Male,41,2023-05-31,True,francisbrown@yahoo.com,Michaelmouth,Washington,USA
10015712-0e6f-4c44-9a56-6e6a61cc4bb1,Robin,Williams,Male,28,2023-10-04,True,wwalker@gmail.com,Michaelbury,California,USA
348820e1-a799-4ab5-ba94-d253615acafc,Kayla,Rodriguez,Male,65,2024-02-06,True,bhodge@bush.com,Darrellville,Iowa,USA
9ea36f49-23e5-40ba-8a04-f05a2d9c7660,Alexandra,Zhang,Male,67,2023-06-29,True,cynthiagraves@hotmail.com,Gregorymouth,Idaho,USA
1c09e080-c25c-4113-b7cc-8e93d1f0171c,Latasha,Hunt,Male,38,2021-08-04,True,ghuffman@santos.com,South Leahbury,California,USA
ca65bbce-c5c5-4de0-bdc1-5fc67dae427a,Eric,Pratt,Male,66,2020-08-07,True,cruzwilliam@hotmail.com,Tylerview,Alaska,USA
3666a936-8260-49f7-b6f9-e7c1a58744e3,Kristin,Edwards,Female,20,2024-08-09,False,alyssa16@yahoo.com,Lozanofort,Texas,USA
a091b7af-0a8e-4272-b396-5262ac963593,Gregory,Garrett,Male,41,2022-10-05,True,jordan54@cobb.com,Kristenberg,West Virginia,USA
1f7bd971-419d-4584-ac5f-c51abc9d0c8d,Brian,Anderson,Male,20,2021-02-19,True,elizabethsanders@day-smith.net,Briantown,Washington,USA
6ee411d8-7f65-4fbb-9856-a17305a51918,Cheryl,Dominguez,Male,52,2022-11-16,False,kellyandrew@yahoo.com,South Sarah,Maryland,USA
080d97ea-a325-4fdd-9e9d-61f263457f19,Sarah,Moore,Male,39,2024-05-01,True,angelatravis@hodge.com,Lake Kimberly,Tennessee,USA
